READING_DATE,Location,POLLEN_NAME,READING_VALUE
5/26/2010 8:00,EASTSIDE,Mulberry,18
5/26/2010 10:00,EASTSIDE,Ash,11
5/27/2010 8:00,EASTSIDE,Mulberry,46
5/27/2010 10:00,EASTSIDE,Ash,43
5/28/2010 8:01,EASTSIDE,Mulberry,25
5/28/2010 10:00,EASTSIDE,Ash,25
6/1/2010 8:01,EASTSIDE,Mulberry,36
6/1/2010 10:00,EASTSIDE,Ash,34
6/2/2010 8:01,EASTSIDE,Mulberry,9
6/2/2010 10:00,EASTSIDE,Ash,7
6/3/2010 8:01,EASTSIDE,Mulberry,9
6/3/2010 10:00,EASTSIDE,Ash,20
6/4/2010 8:01,EASTSIDE,Mulberry,11
6/4/2010 10:00,EASTSIDE,Ash,4
6/7/2010 8:01,EASTSIDE,Mulberry,12
6/7/2010 10:00,EASTSIDE,Ash,20
6/8/2010 8:01,EASTSIDE,Mulberry,11
6/8/2010 10:00,EASTSIDE,Aster,4
6/8/2010 10:00,EASTSIDE,Ash,4
6/9/2010 8:01,EASTSIDE,Mulberry,9
6/9/2010 10:00,EASTSIDE,Ash,5
6/9/2010 10:00,EASTSIDE,Aster,4
6/10/2010 8:01,EASTSIDE,Mulberry,11
6/10/2010 10:00,EASTSIDE,Ash,5
6/11/2010 10:00,EASTSIDE,Ash,4
6/14/2010 8:01,EASTSIDE,Mulberry,21
6/14/2010 10:00,EASTSIDE,Aster,4
6/14/2010 10:00,EASTSIDE,Ash,9
6/15/2010 8:01,EASTSIDE,Mulberry,7
6/15/2010 10:00,EASTSIDE,Ash,5
6/15/2010 10:00,EASTSIDE,Aster,2
6/16/2010 8:01,EASTSIDE,Mulberry,18
6/16/2010 10:00,EASTSIDE,Ash,2
6/16/2010 10:00,EASTSIDE,Aster,2
6/17/2010 8:01,EASTSIDE,Mulberry,7
6/17/2010 10:00,EASTSIDE,Aster,4
6/18/2010 8:01,EASTSIDE,Mulberry,11
6/21/2010 8:01,EASTSIDE,Mulberry,11
6/21/2010 10:00,EASTSIDE,Ash,7
6/22/2010 8:01,EASTSIDE,Mulberry,7
6/22/2010 10:00,EASTSIDE,Ash,2
6/23/2010 8:01,EASTSIDE,Mulberry,7
6/23/2010 10:00,EASTSIDE,Ash,4
6/23/2010 10:00,EASTSIDE,Aster,2
6/24/2010 8:01,EASTSIDE,Mulberry,48
6/24/2010 10:00,EASTSIDE,Ash,7
6/25/2010 8:01,EASTSIDE,Mulberry,5
6/25/2010 10:00,EASTSIDE,Ash,5
6/28/2010 8:01,EASTSIDE,Mulberry,9
6/29/2010 8:01,EASTSIDE,Mulberry,5
6/30/2010 8:01,EASTSIDE,Mulberry,9
6/30/2010 10:00,EASTSIDE,Ash,2
7/1/2010 8:01,EASTSIDE,Mulberry,4
7/2/2010 8:01,EASTSIDE,Mulberry,11
7/2/2010 10:00,EASTSIDE,Aster,2
7/2/2010 10:00,EASTSIDE,Ash,2
7/6/2010 8:01,EASTSIDE,Mulberry,2
7/7/2010 8:01,EASTSIDE,Mulberry,5
7/7/2010 10:00,EASTSIDE,Ash,4
7/8/2010 10:00,EASTSIDE,Ash,5
7/9/2010 8:00,EASTSIDE,Grass,5
7/9/2010 8:00,EASTSIDE,Chenopodiaceae,4
7/9/2010 8:00,EASTSIDE,Pine,2
7/9/2010 10:00,EASTSIDE,Ash,9
7/9/2010 10:00,EASTSIDE,Ash,9
7/12/2010 8:00,EASTSIDE,Sagebrush,2
7/12/2010 8:01,EASTSIDE,Mulberry,5
7/12/2010 10:00,EASTSIDE,Ash,14
7/13/2010 8:00,WESTSIDE,Unidentied,7
7/13/2010 8:00,WESTSIDE,Chenopodiaceae,29
7/13/2010 8:00,EASTSIDE,Pine,14
7/13/2010 8:00,WESTSIDE,Walnut,4
7/13/2010 8:00,EASTSIDE,Chenopodiaceae,16
7/13/2010 8:00,WESTSIDE,Sagebrush,4
7/13/2010 8:00,EASTSIDE,Mulberry,2
7/13/2010 8:00,EASTSIDE,Unidentified,7
7/13/2010 8:00,EASTSIDE,Walnut,4
7/13/2010 8:00,WESTSIDE,Mulberry,9
7/13/2010 8:00,WESTSIDE,Ephedra,2
7/13/2010 8:00,EASTSIDE,Aster,4
7/13/2010 8:00,WESTSIDE,Grass,5
7/13/2010 8:00,WESTSIDE,Pine,21
7/13/2010 8:00,EASTSIDE,Grass,2
7/13/2010 8:00,EASTSIDE,Ragweed,2
7/13/2010 8:00,WESTSIDE,Ragweed,4
7/13/2010 10:00,EASTSIDE,Aster,4
7/14/2010 8:00,EASTSIDE,Juniper,4
7/14/2010 8:01,EASTSIDE,Mulberry,2
7/15/2010 8:01,EASTSIDE,Mulberry,4
7/16/2010 8:00,EASTSIDE,Mulberry,7
7/16/2010 10:00,EASTSIDE,Ash,4
7/19/2010 8:00,EASTSIDE,Mulberry,5
7/19/2010 10:00,EASTSIDE,Ash,4
7/20/2010 8:00,EASTSIDE,Mulberry,2
7/22/2010 8:00,EASTSIDE,Mulberry,5
7/26/2010 8:00,EASTSIDE,Mulberry,5
7/27/2010 8:00,EASTSIDE,Mulberry,2
7/28/2010 8:00,EASTSIDE,Mulberry,2
7/28/2010 10:00,EASTSIDE,Aster,2
7/29/2010 8:00,EASTSIDE,Mulberry,4
7/29/2010 10:00,EASTSIDE,Ash,2
7/30/2010 10:00,EASTSIDE,Ash,2
8/5/2010 10:00,EASTSIDE,Ash,21
8/6/2010 10:00,EASTSIDE,Ash,16
8/9/2010 8:00,EASTSIDE,Mulberry,5
8/10/2010 8:00,EASTSIDE,Mulberry,5
8/10/2010 10:00,EASTSIDE,Ash,2
8/11/2010 8:00,EASTSIDE,Mulberry,5
8/11/2010 10:00,EASTSIDE,Ash,7
8/12/2010 10:00,EASTSIDE,Ash,4
8/16/2010 8:00,EASTSIDE,Mulberry,4
8/16/2010 10:00,EASTSIDE,Ash,4
8/16/2010 10:00,EASTSIDE,Aster,5
8/17/2010 8:00,EASTSIDE,Mulberry,5
8/17/2010 10:00,EASTSIDE,Aster,2
8/18/2010 8:00,EASTSIDE,Mulberry,4
8/23/2010 10:00,EASTSIDE,Aster,4
8/25/2010 10:00,EASTSIDE,Aster,5
8/26/2010 10:00,EASTSIDE,Aster,5
8/27/2010 10:00,EASTSIDE,Aster,5
8/30/2010 10:00,EASTSIDE,Aster,4
8/31/2010 10:00,EASTSIDE,Aster,2
9/1/2010 10:00,EASTSIDE,Aster,7
9/2/2010 10:00,EASTSIDE,Aster,9
9/3/2010 10:00,EASTSIDE,Aster,5
9/7/2010 10:00,EASTSIDE,Aster,12
9/8/2010 10:00,EASTSIDE,Aster,9
9/9/2010 10:00,EASTSIDE,Aster,9
9/10/2010 10:00,EASTSIDE,Aster,5
9/13/2010 10:00,EASTSIDE,Aster,12
9/14/2010 10:00,EASTSIDE,Aster,11
9/15/2010 10:00,EASTSIDE,Aster,9
9/16/2010 10:00,EASTSIDE,Aster,11
9/17/2010 10:00,EASTSIDE,Aster,11
9/20/2010 10:00,EASTSIDE,Aster,16
9/21/2010 10:00,EASTSIDE,Aster,14
9/22/2010 10:00,EASTSIDE,Aster,14
9/27/2010 10:00,EASTSIDE,Aster,11
9/28/2010 10:00,EASTSIDE,Aster,4
9/29/2010 10:00,EASTSIDE,Aster,5
9/30/2010 10:00,EASTSIDE,Aster,36
10/1/2010 10:00,EASTSIDE,Aster,20
10/4/2010 10:00,EASTSIDE,Aster,21
10/5/2010 10:00,EASTSIDE,Aster,18
10/6/2010 10:00,EASTSIDE,Aster,5
10/7/2010 10:00,EASTSIDE,Aster,14
10/8/2010 10:00,EASTSIDE,Aster,7
10/11/2010 10:00,EASTSIDE,Aster,9
10/12/2010 10:00,EASTSIDE,Aster,2
10/13/2010 10:00,EASTSIDE,Aster,14
10/14/2010 10:00,EASTSIDE,Aster,9
10/15/2010 10:00,EASTSIDE,Aster,5
10/18/2010 10:00,EASTSIDE,Aster,5
10/19/2010 10:00,EASTSIDE,Aster,11
10/20/2010 10:00,EASTSIDE,Aster,4
10/21/2010 10:00,EASTSIDE,Aster,2
10/22/2010 10:00,EASTSIDE,Aster,5
2/22/2011 10:00,EASTSIDE,Elm,16
2/22/2011 10:00,EASTSIDE,Juniper,7
2/22/2011 10:00,EASTSIDE,Unidentified,4
2/23/2011 10:00,EASTSIDE,Elm,25
2/23/2011 10:00,EASTSIDE,Unidentified,2
2/23/2011 10:00,EASTSIDE,Juniper,9
2/24/2011 0:00,EASTSIDE,Maple,2
2/24/2011 10:00,EASTSIDE,Elm,57
2/24/2011 10:00,EASTSIDE,Juniper,21
2/25/2011 10:00,EASTSIDE,Alder,2
2/25/2011 10:00,EASTSIDE,Juniper,4
2/25/2011 10:00,EASTSIDE,Unidentified,2
2/25/2011 10:00,EASTSIDE,Elm,11
2/28/2011 10:00,WESTSIDE,Unidentied,5
2/28/2011 10:00,EASTSIDE,Unidentified,2
2/28/2011 10:00,EASTSIDE,Elm,41
2/28/2011 10:00,WESTSIDE,Juniper,86
2/28/2011 10:00,EASTSIDE,Juniper,23
3/1/2011 10:00,EASTSIDE,Juniper,5
3/1/2011 10:00,WESTSIDE,Juniper,2
3/1/2011 10:00,EASTSIDE,Maple,4
3/1/2011 10:00,EASTSIDE,Elm,5
3/1/2011 10:00,EASTSIDE,Unidentified,2
3/2/2011 10:00,WESTSIDE,Juniper,7
3/2/2011 10:00,EASTSIDE,Juniper,73
3/2/2011 10:00,WESTSIDE,Unidentied,5
3/2/2011 10:00,WESTSIDE,Elm,5
3/2/2011 10:00,EASTSIDE,Elm,4
3/3/2011 10:00,EASTSIDE,Elm,7
3/3/2011 10:00,WESTSIDE,Elm,4
3/3/2011 10:00,WESTSIDE,Juniper,2191
3/3/2011 10:00,EASTSIDE,Juniper,407
3/4/2011 10:00,WESTSIDE,Juniper,1129
3/4/2011 10:00,EASTSIDE,Elm,11
3/4/2011 10:00,EASTSIDE,Juniper,1330
3/7/2011 10:00,WESTSIDE,Elm,2
3/7/2011 10:00,EASTSIDE,Juniper,380
3/7/2011 10:00,WESTSIDE,Juniper,141
3/7/2011 10:00,EASTSIDE,Elm,9
3/7/2011 10:00,EASTSIDE,Unidentified,9
3/7/2011 10:00,WESTSIDE,Unidentied,7
3/8/2011 10:00,WESTSIDE,Elm,5
3/8/2011 10:00,EASTSIDE,Juniper,259
3/8/2011 10:00,WESTSIDE,Juniper,438
3/8/2011 10:00,EASTSIDE,Elm,18
3/8/2011 10:00,EASTSIDE,Unidentified,9
3/8/2011 10:00,WESTSIDE,Unidentied,9
3/9/2011 10:00,EASTSIDE,Unidentified,4
3/9/2011 10:00,WESTSIDE,Pine,2
3/9/2011 10:00,EASTSIDE,Mulberry,4
3/9/2011 10:00,EASTSIDE,Elm,9
3/9/2011 10:00,WESTSIDE,Unidentied,5
3/9/2011 10:00,EASTSIDE,Pine,2
3/9/2011 10:00,WESTSIDE,Juniper,14
3/9/2011 10:00,EASTSIDE,Juniper,7
3/9/2011 10:00,EASTSIDE,Maple,2
3/10/2011 10:00,EASTSIDE,Elm,5
3/10/2011 10:00,EASTSIDE,Unidentified,2
3/10/2011 10:00,WESTSIDE,Juniper,11
3/10/2011 10:00,EASTSIDE,Juniper,50
3/10/2011 10:00,EASTSIDE,Maple,4
3/10/2011 10:00,WESTSIDE,Unidentied,2
3/11/2011 10:00,EASTSIDE,Unidentified,2
3/11/2011 10:00,WESTSIDE,Juniper,109
3/11/2011 10:00,EASTSIDE,Elm,5
3/11/2011 10:00,WESTSIDE,Unidentied,4
3/11/2011 10:00,EASTSIDE,Juniper,509
3/14/2011 10:00,EASTSIDE,Unidentified,4
3/14/2011 10:00,EASTSIDE,Juniper,2239
3/14/2011 10:00,WESTSIDE,Juniper,3369
3/14/2011 10:00,EASTSIDE,Maple,2
3/14/2011 10:00,EASTSIDE,Elm,7
3/14/2011 10:00,WESTSIDE,Unidentied,5
3/15/2011 10:00,EASTSIDE,Juniper,334
3/15/2011 10:00,WESTSIDE,Juniper,0
3/15/2011 10:00,EASTSIDE,Alder,2
3/15/2011 10:00,EASTSIDE,Unidentified,4
3/15/2011 10:00,EASTSIDE,Elm,12
3/16/2011 10:00,WESTSIDE,Unidentied,2
3/16/2011 10:00,WESTSIDE,Juniper,302
3/16/2011 10:00,EASTSIDE,Cottonwood,27
3/16/2011 10:00,WESTSIDE,Cottonwood,36
3/16/2011 10:00,WESTSIDE,Mulberry,2
3/16/2011 10:00,EASTSIDE,Juniper,284
3/16/2011 10:00,WESTSIDE,Alder,2
3/16/2011 10:00,WESTSIDE,Elm,2
3/16/2011 10:00,EASTSIDE,Elm,7
3/16/2011 10:00,EASTSIDE,Unidentified,4
3/17/2011 10:00,WESTSIDE,Juniper,2718
3/17/2011 10:00,EASTSIDE,Unidentified,2
3/17/2011 10:00,WESTSIDE,Unidentied,2
3/17/2011 10:00,EASTSIDE,Cottonwood,5
3/17/2011 10:00,WESTSIDE,Cottonwood,23
3/17/2011 10:00,EASTSIDE,Juniper,1307
3/18/2011 10:00,EASTSIDE,Cottonwood,14
3/18/2011 10:00,WESTSIDE,Cottonwood,2
3/18/2011 10:00,EASTSIDE,Juniper,1054
3/18/2011 10:00,WESTSIDE,Juniper,1138
3/18/2011 10:00,EASTSIDE,Unidentified,5
3/21/2011 10:00,WESTSIDE,Pine,4
3/21/2011 10:00,WESTSIDE,Cottonwood,12
3/21/2011 10:00,EASTSIDE,Grass,9
3/21/2011 10:00,EASTSIDE,Juniper,186
3/21/2011 10:00,WESTSIDE,Grass,14
3/21/2011 10:00,WESTSIDE,Juniper,152
3/21/2011 10:00,EASTSIDE,Aster,4
3/21/2011 10:00,EASTSIDE,Ash,14
3/21/2011 10:00,WESTSIDE,Unidentied,5
3/21/2011 10:00,WESTSIDE,Mulberry,14
3/21/2011 10:00,EASTSIDE,Unidentified,12
3/21/2011 10:00,EASTSIDE,Pine,4
3/22/2011 10:00,WESTSIDE,Mulberry,2
3/22/2011 10:00,EASTSIDE,Pine,2
3/22/2011 10:00,EASTSIDE,Cottonwood,4
3/22/2011 10:00,WESTSIDE,Ash,5
3/22/2011 10:00,WESTSIDE,Cottonwood,4
3/22/2011 10:00,EASTSIDE,Willow,7
3/22/2011 10:00,EASTSIDE,Juniper,162
3/22/2011 10:00,WESTSIDE,Unidentied,7
3/22/2011 10:00,WESTSIDE,Juniper,93
3/22/2011 10:00,EASTSIDE,Ash,445
3/22/2011 10:00,EASTSIDE,Unidentified,9
3/23/2011 10:00,WESTSIDE,Cottonwood,2
3/23/2011 10:00,WESTSIDE,Willow,4
3/23/2011 10:00,EASTSIDE,Ash,141
3/23/2011 10:00,WESTSIDE,Juniper,148
3/23/2011 10:00,WESTSIDE,Unidentied,5
3/23/2011 10:00,EASTSIDE,Unidentified,4
3/23/2011 10:00,WESTSIDE,Pine,2
3/23/2011 10:00,EASTSIDE,Juniper,114
3/24/2011 10:00,EASTSIDE,Juniper,39
3/24/2011 10:00,WESTSIDE,Cottonwood,2
3/24/2011 10:00,EASTSIDE,Mulberry,4
3/24/2011 10:00,WESTSIDE,Juniper,18
3/24/2011 10:00,EASTSIDE,Ash,427
3/24/2011 10:00,WESTSIDE,Ash,16
3/24/2011 10:00,EASTSIDE,Cottonwood,2
3/24/2011 10:00,WESTSIDE,Unidentied,2
3/25/2011 10:00,EASTSIDE,Cottonwood,7
3/25/2011 10:00,EASTSIDE,Unidentified,7
3/25/2011 10:00,WESTSIDE,Mulberry,11
3/25/2011 10:00,EASTSIDE,Juniper,98
3/25/2011 10:00,WESTSIDE,Cottonwood,2
3/25/2011 10:00,WESTSIDE,Ash,11
3/25/2011 10:00,EASTSIDE,Mulberry,11
3/25/2011 10:00,WESTSIDE,Juniper,125
3/25/2011 10:00,WESTSIDE,Unidentied,4
3/25/2011 10:00,EASTSIDE,Ash,711
3/28/2011 10:00,WESTSIDE,Ash,11
3/28/2011 10:00,WESTSIDE,Cottonwood,18
3/28/2011 10:00,EASTSIDE,Mulberry,5
3/28/2011 10:00,WESTSIDE,Aster,2
3/28/2011 10:00,WESTSIDE,Juniper,14
3/28/2011 10:00,EASTSIDE,Ash,509
3/28/2011 10:00,EASTSIDE,Cottonwood,4
3/28/2011 10:00,WESTSIDE,Unidentied,2
3/28/2011 10:00,WESTSIDE,Mulberry,5
3/28/2011 10:00,EASTSIDE,Birch,5
3/28/2011 10:00,EASTSIDE,Juniper,20
3/29/2011 10:00,WESTSIDE,Juniper,295
3/29/2011 10:00,EASTSIDE,Birch,7
3/29/2011 10:00,EASTSIDE,Juniper,186
3/29/2011 10:00,EASTSIDE,Unidentified,4
3/29/2011 10:00,WESTSIDE,Mulberry,4
3/29/2011 10:00,EASTSIDE,Mulberry,29
3/29/2011 10:00,WESTSIDE,Ash,9
3/29/2011 10:00,WESTSIDE,Cottonwood,16
3/29/2011 10:00,EASTSIDE,Ash,798
3/29/2011 10:00,EASTSIDE,Cottonwood,4
3/29/2011 10:00,WESTSIDE,Unidentied,7
3/30/2011 10:00,WESTSIDE,Birch,2
3/30/2011 10:00,EASTSIDE,Juniper,236
3/30/2011 10:00,EASTSIDE,Birch,4
3/30/2011 10:00,WESTSIDE,Cottonwood,9
3/30/2011 10:00,WESTSIDE,Unidentied,2
3/30/2011 10:00,EASTSIDE,Mulberry,12
3/30/2011 10:00,EASTSIDE,Willow,2
3/30/2011 10:00,WESTSIDE,Juniper,259
3/30/2011 10:00,EASTSIDE,Cottonwood,5
3/30/2011 10:00,EASTSIDE,Ash,521
3/30/2011 10:00,EASTSIDE,Unidentified,2
3/31/2011 10:00,EASTSIDE,Mulberry,14
3/31/2011 10:00,EASTSIDE,Grass,7
3/31/2011 10:00,WESTSIDE,Ash,7
3/31/2011 10:00,EASTSIDE,Cottonwood,7
3/31/2011 10:00,EASTSIDE,Ash,346
3/31/2011 10:00,EASTSIDE,Willow,4
3/31/2011 10:00,WESTSIDE,Pine,2
3/31/2011 10:00,EASTSIDE,Birch,2
3/31/2011 10:00,EASTSIDE,Juniper,138
3/31/2011 10:00,WESTSIDE,Russian Olive,5
3/31/2011 10:00,EASTSIDE,Oak,2
3/31/2011 10:00,WESTSIDE,Juniper,143
4/1/2011 10:00,WESTSIDE,Mulberry,5
4/1/2011 10:00,EASTSIDE,Unidentified,11
4/1/2011 10:00,EASTSIDE,Pine,4
4/1/2011 10:00,WESTSIDE,Unidentied,5
4/1/2011 10:00,EASTSIDE,Mulberry,105
4/1/2011 10:00,WESTSIDE,Ash,4
4/1/2011 10:00,EASTSIDE,Cottonwood,14
4/1/2011 10:00,EASTSIDE,Sycamore,266
4/1/2011 10:00,EASTSIDE,Grass,48
4/1/2011 10:00,EASTSIDE,Ash,279
4/1/2011 10:00,WESTSIDE,Grass,2
4/1/2011 10:00,WESTSIDE,Juniper,191
4/1/2011 10:00,EASTSIDE,Willow,16
4/1/2011 10:00,WESTSIDE,Willow,2
4/1/2011 10:00,EASTSIDE,Birch,12
4/1/2011 10:00,EASTSIDE,Juniper,400
4/4/2011 10:00,WESTSIDE,Juniper,123
4/4/2011 10:00,EASTSIDE,Sycamore,455
4/4/2011 10:00,WESTSIDE,Birch,4
4/4/2011 10:00,EASTSIDE,Birch,4
4/4/2011 10:00,WESTSIDE,Mulberry,79
4/4/2011 10:00,EASTSIDE,Juniper,486
4/4/2011 10:00,WESTSIDE,Grass,4
4/4/2011 10:00,EASTSIDE,Unidentified,9
4/4/2011 10:00,EASTSIDE,Pine,9
4/4/2011 10:00,EASTSIDE,Mulberry,3332
4/4/2011 10:00,WESTSIDE,Ash,2
4/4/2011 10:00,WESTSIDE,Willow,2
4/4/2011 10:00,WESTSIDE,Cottonwood,2
4/4/2011 10:00,EASTSIDE,Maple,2
4/4/2011 10:00,WESTSIDE,Unidentied,11
4/4/2011 10:00,EASTSIDE,Ash,680
4/4/2011 10:00,EASTSIDE,Cottonwood,93
4/5/2011 10:00,EASTSIDE,Ash,111
4/5/2011 10:00,EASTSIDE,Sycamore,79
4/5/2011 10:00,WESTSIDE,Mulberry,23
4/5/2011 10:00,EASTSIDE,Cottonwood,18
4/5/2011 10:00,WESTSIDE,Sycamore,2
4/5/2011 10:00,EASTSIDE,Juniper,12
4/5/2011 10:00,EASTSIDE,Pine,2
4/5/2011 10:00,WESTSIDE,Cottonwood,2
4/5/2011 10:00,WESTSIDE,Unidentied,4
4/5/2011 10:00,EASTSIDE,Mulberry,196
4/5/2011 10:00,EASTSIDE,Maple,2
4/5/2011 10:00,WESTSIDE,Juniper,7
4/6/2011 10:00,WESTSIDE,Birch,2
4/6/2011 10:00,WESTSIDE,Juniper,38
4/6/2011 10:00,WESTSIDE,Unidentied,7
4/6/2011 10:00,EASTSIDE,Sycamore,164
4/6/2011 10:00,EASTSIDE,Mulberry,3118
4/6/2011 10:00,WESTSIDE,Beech,2
4/6/2011 10:00,WESTSIDE,Mulberry,573
4/6/2011 10:00,EASTSIDE,Unidentified,9
4/6/2011 10:00,EASTSIDE,Ash,9
4/6/2011 10:00,EASTSIDE,Cottonwood,143
4/6/2011 10:00,WESTSIDE,Sycamore,14
4/6/2011 10:00,WESTSIDE,Ash,9
4/6/2011 10:00,WESTSIDE,Cottonwood,66
4/6/2011 10:00,EASTSIDE,Pine,7
4/6/2011 10:00,EASTSIDE,Juniper,16
4/7/2011 10:00,EASTSIDE,Unidentified,5
4/7/2011 10:00,WESTSIDE,Unidentied,5
4/7/2011 10:00,EASTSIDE,Mulberry,1962
4/7/2011 10:00,WESTSIDE,Oak,2
4/7/2011 10:00,EASTSIDE,Cottonwood,134
4/7/2011 10:00,WESTSIDE,Cottonwood,7
4/7/2011 10:00,EASTSIDE,Ash,23
4/7/2011 10:00,WESTSIDE,Willow,2
4/7/2011 10:00,WESTSIDE,Juniper,46
4/7/2011 10:00,EASTSIDE,Juniper,41
4/7/2011 10:00,EASTSIDE,Sycamore,248
4/7/2011 10:00,WESTSIDE,Sycamore,9
4/7/2011 10:00,WESTSIDE,Mulberry,116
4/8/2011 10:00,EASTSIDE,Russian Olive,4
4/8/2011 10:00,EASTSIDE,Pine,7
4/8/2011 10:00,WESTSIDE,Russian Olive,2
4/8/2011 10:00,EASTSIDE,Mulberry,3911
4/8/2011 10:00,WESTSIDE,Oak,2
4/8/2011 10:00,WESTSIDE,Mulberry,168
4/8/2011 10:00,EASTSIDE,Willow,9
4/8/2011 10:00,WESTSIDE,Sycamore,11
4/8/2011 10:00,WESTSIDE,Cottonwood,11
4/8/2011 10:00,EASTSIDE,Ash,16
4/8/2011 10:00,WESTSIDE,Pine,2
4/8/2011 10:00,EASTSIDE,Cottonwood,89
4/8/2011 10:00,WESTSIDE,Ash,4
4/8/2011 10:00,EASTSIDE,Sycamore,361
4/8/2011 10:00,WESTSIDE,Grass,2
4/8/2011 10:00,WESTSIDE,Unidentied,11
4/8/2011 10:00,EASTSIDE,Birch,4
4/8/2011 10:00,EASTSIDE,Juniper,48
4/8/2011 10:00,WESTSIDE,Birch,2
4/8/2011 10:00,WESTSIDE,Juniper,43
4/11/2011 10:00,WESTSIDE,Pine,4
4/11/2011 10:00,EASTSIDE,Ash,120
4/11/2011 10:00,EASTSIDE,Cottonwood,46
4/11/2011 10:00,EASTSIDE,Grass,7
4/11/2011 10:00,WESTSIDE,Ash,5
4/11/2011 10:00,WESTSIDE,Grass,12
4/11/2011 10:00,WESTSIDE,Sycamore,18
4/11/2011 10:00,WESTSIDE,Cottonwood,75
4/11/2011 10:00,EASTSIDE,Birch,9
4/11/2011 10:00,EASTSIDE,Juniper,36
4/11/2011 10:00,EASTSIDE,Beech,4
4/11/2011 10:00,WESTSIDE,Birch,2
4/11/2011 10:00,WESTSIDE,Unidentied,7
4/11/2011 10:00,EASTSIDE,Oak,23
4/11/2011 10:00,WESTSIDE,Beech,2
4/11/2011 10:00,WESTSIDE,Juniper,59
4/11/2011 10:00,EASTSIDE,Mulberry,2982
4/11/2011 10:00,WESTSIDE,Oak,2
4/11/2011 10:00,EASTSIDE,Sycamore,162
4/11/2011 10:00,EASTSIDE,Pine,18
4/11/2011 10:00,WESTSIDE,Willow,5
4/11/2011 10:00,WESTSIDE,Mulberry,227
4/12/2011 10:00,WESTSIDE,Cottonwood,14
4/12/2011 10:00,EASTSIDE,Ash,54
4/12/2011 10:00,WESTSIDE,Ash,2
4/12/2011 10:00,EASTSIDE,Sycamore,36
4/12/2011 10:00,EASTSIDE,Elm,2
4/12/2011 10:00,EASTSIDE,Pine,7
4/12/2011 10:00,WESTSIDE,Elm,2
4/12/2011 10:00,WESTSIDE,Sycamore,4
4/12/2011 10:00,EASTSIDE,Juniper,7
4/12/2011 10:00,WESTSIDE,Juniper,2
4/12/2011 10:00,EASTSIDE,Grass,4
4/12/2011 10:00,EASTSIDE,Unidentified,12
4/12/2011 10:00,WESTSIDE,Unidentied,2
4/12/2011 10:00,EASTSIDE,Mulberry,770
4/12/2011 10:00,EASTSIDE,Willow,2
4/12/2011 10:00,WESTSIDE,Mulberry,145
4/12/2011 10:00,EASTSIDE,Cottonwood,21
4/13/2011 10:00,EASTSIDE,Ash,45
4/13/2011 10:00,EASTSIDE,Juniper,11
4/13/2011 10:00,WESTSIDE,Unidentied,2
4/13/2011 10:00,EASTSIDE,Sycamore,46
4/13/2011 10:00,WESTSIDE,Elm,2
4/13/2011 10:00,WESTSIDE,Ash,5
4/13/2011 10:00,WESTSIDE,Walnut,2
4/13/2011 10:00,EASTSIDE,Pine,2
4/13/2011 10:00,EASTSIDE,Elm,2
4/13/2011 10:00,WESTSIDE,Juniper,21
4/13/2011 10:00,EASTSIDE,Mulberry,1055
4/13/2011 10:00,EASTSIDE,Unidentified,7
4/13/2011 10:00,WESTSIDE,Oak,2
4/13/2011 10:00,WESTSIDE,Cottonwood,80
4/13/2011 10:00,EASTSIDE,Willow,139
4/13/2011 10:00,WESTSIDE,Sycamore,4
4/13/2011 10:00,EASTSIDE,Cottonwood,57
4/13/2011 10:00,WESTSIDE,Mulberry,386
4/13/2011 10:00,WESTSIDE,Pine,5
4/14/2011 10:00,EASTSIDE,Sycamore,7
4/14/2011 10:00,EASTSIDE,Elm,14
4/14/2011 10:00,WESTSIDE,Willow,2
4/14/2011 10:00,WESTSIDE,Juniper,39
4/14/2011 10:00,EASTSIDE,Oak,9
4/14/2011 10:00,EASTSIDE,Juniper,27
4/14/2011 10:00,EASTSIDE,Unidentified,11
4/14/2011 10:00,WESTSIDE,Mulberry,29
4/14/2011 10:00,EASTSIDE,Pine,14
4/14/2011 10:00,WESTSIDE,Sycamore,2
4/14/2011 10:00,EASTSIDE,Mulberry,636
4/14/2011 10:00,WESTSIDE,Ash,5
4/14/2011 10:00,EASTSIDE,Cottonwood,73
4/14/2011 10:00,WESTSIDE,Unidentied,4
4/14/2011 10:00,EASTSIDE,Willow,91
4/14/2011 10:00,WESTSIDE,Cottonwood,4
4/14/2011 10:00,EASTSIDE,Ash,9
4/14/2011 10:00,WESTSIDE,Oak,18
4/15/2011 10:00,WESTSIDE,Cottonwood,7
4/15/2011 10:00,EASTSIDE,Mulberry,423
4/15/2011 10:00,WESTSIDE,Unidentied,9
4/15/2011 10:00,EASTSIDE,Elm,4
4/15/2011 10:00,EASTSIDE,Sycamore,20
4/15/2011 10:00,WESTSIDE,Juniper,27
4/15/2011 10:00,EASTSIDE,Ash,25
4/15/2011 10:00,EASTSIDE,Juniper,62
4/15/2011 10:00,EASTSIDE,Unidentified,4
4/15/2011 10:00,WESTSIDE,Rumex,7
4/15/2011 10:00,EASTSIDE,Pine,7
4/15/2011 10:00,EASTSIDE,Rumex,11
4/15/2011 10:00,WESTSIDE,Mulberry,43
4/15/2011 10:00,EASTSIDE,Cottonwood,50
4/15/2011 10:00,EASTSIDE,Willow,152
4/18/2011 10:00,EASTSIDE,Cottonwood,23
